5.500000000000000000e+00,-1.360515117645263672e+00,8.473873734474182129e-01,1.228515625000000000e+00,-1.211462736129760742e+00,9.401733279228210449e-01,1.466796875000000000e+00,-1.193884134292602539e+00,1.042518973350524902e+00
2.550781250000000000e+00,1.394940018653869629e+00,-1.626811265945434570e+00,3.833984375000000000e+00,1.159642338752746582e+00,-1.539106965065002441e+00,1.473632812500000000e+00,1.332499146461486816e+00,-1.671235799789428711e+00
1.647460937500000000e+00,1.538132876157760620e-01,-1.386701762676239014e-01,2.566406250000000000e+00,3.647572398185729980e-01,-2.679807245731353760e-01,2.011718750000000000e+00,5.106967091560363770e-01,-1.302725672721862793e-01
2.484375000000000000e+00,1.068269848823547363e+00,2.532112360000610352e+00,7.934570312500000000e-01,1.069185495376586914e+00,2.048394441604614258e+00,5.522460937500000000e-01,1.072481513023376465e+00,3.050575733184814453e+00
3.843750000000000000e+00,1.119357943534851074e+00,-4.892473667860031128e-02,8.623046875000000000e-01,7.948850989341735840e-01,2.084132283926010132e-01,2.495117187500000000e-01,1.177587151527404785e+00,-5.929844379425048828e-01
6.683593750000000000e+00,5.788140296936035156e-01,-2.084925651550292969e+00,7.905273437500000000e-01,5.247963070869445801e-01,-2.287577629089355469e+00,1.180664062500000000e+00,7.813348770141601562e-01,-2.104955434799194336e+00
1.405273437500000000e+00,-1.384319663047790527e-01,1.498978495597839355e+00,3.375000000000000000e+00,1.653492897748947144e-01,1.348182797431945801e+00,1.303710937500000000e+00,1.904354989528656006e-02,1.337630987167358398e+00
2.103515625000000000e+00,1.243873357772827148e+00,5.506957769393920898e-01,7.612304687500000000e-01,4.735251963138580322e-01,7.350735664367675781e-01,4.199218750000000000e-01,1.247901797294616699e+00,8.451471328735351562e-01
1.184570312500000000e+00,-6.980193257331848145e-01,1.286554455757141113e+00,2.691406250000000000e+00,-1.070833444595336914e+00,1.098767518997192383e+00,3.869140625000000000e+00,-9.816583991050720215e-01,1.133044958114624023e+00
2.052001953125000000e-01,-2.035096168518066406e+00,2.170576095581054688e+00,4.140625000000000000e+00,-1.764824390411376953e+00,1.537153959274291992e+00,1.583007812500000000e+00,-1.483748912811279297e+00,1.623969197273254395e+00
