7.153320312500000000e-01,-6.537064909934997559e-01,-7.946601510047912598e-01,1.301757812500000000e+00,-5.637989640235900879e-01,-5.670170187950134277e-01,2.836914062500000000e-01,-7.220069169998168945e-01,1.422897696495056152e+00
1.904296875000000000e+00,-4.151127636432647705e-01,2.429072856903076172e+00,1.034179687500000000e+00,-4.817651808261871338e-01,2.605655670166015625e+00,2.512207031250000000e-01,-4.414807558059692383e-01,1.225723505020141602e+00
6.079101562500000000e-01,1.180883169174194336e+00,-2.995105028152465820e+00,2.105468750000000000e+00,1.238013863563537598e+00,-2.269995927810668945e+00,1.587890625000000000e+00,1.288552522659301758e+00,-2.162376880645751953e+00
1.020507812500000000e+00,8.496353030204772949e-02,-6.096769571304321289e-01,9.233398437500000000e-01,-2.753990292549133301e-01,-1.233445167541503906e+00,2.232666015625000000e-01,1.119541049003601074e+00,-6.753113865852355957e-01
1.587890625000000000e+00,-6.736655831336975098e-01,4.532303512096405029e-01,1.353515625000000000e+00,-3.768425583839416504e-01,6.923318654298782349e-02,1.798828125000000000e+00,-6.936246752738952637e-01,3.918034136295318604e-01
2.839355468750000000e-01,-6.482131779193878174e-02,-2.712189197540283203e+00,3.122558593750000000e-01,1.776177249848842621e-02,-1.459910988807678223e+00,5.805664062500000000e-01,1.153599657118320465e-02,2.978405475616455078e+00
5.263671875000000000e-01,1.546922206878662109e+00,-2.428106784820556641e+00,1.458007812500000000e+00,7.807855606079101562e-01,-2.311587333679199219e+00,8.203125000000000000e-01,1.185277819633483887e+00,-1.773679018020629883e+00
3.679199218750000000e-01,1.246803164482116699e+00,-1.627690076828002930e+00,5.205078125000000000e-01,1.788262605667114258e+00,-1.649371862411499023e+00,6.245117187500000000e-01,1.671254634857177734e+00,3.009082317352294922e+00
3.105468750000000000e-01,2.190374374389648438e+00,-1.608743548393249512e+00,2.279052734375000000e-01,1.124668121337890625e+00,-1.500141143798828125e+00,3.979492187500000000e-01,2.302438497543334961e+00,1.004030585289001465e+00
2.095947265625000000e-01,9.574877023696899414e-01,2.597940340638160706e-02,1.007812500000000000e+00,1.209814786911010742e+00,-6.146575212478637695e-01,6.499023437500000000e-01,1.299905419349670410e+00,2.816555500030517578e-01
4.472656250000000000e-01,1.801995873451232910e+00,2.253197908401489258e+00,9.912109375000000000e-01,9.131748676300048828e-01,2.343225955963134766e+00,2.924804687500000000e-01,1.975035905838012695e+00,1.790291905403137207e+00
4.680175781250000000e-01,-3.984496593475341797e-01,2.512483596801757812e+00,5.678710937500000000e-01,-1.473677754402160645e+00,1.280209302902221680e+00,3.068847656250000000e-01,-2.204290866851806641e+00,1.116730332374572754e+00
5.761718750000000000e-01,-6.740317940711975098e-01,6.631006002426147461e-01,6.489257812500000000e-01,3.429670035839080811e-01,8.776698112487792969e-01,5.122070312500000000e-01,-4.151127636432647705e-01,1.821925520896911621e+00
3.403320312500000000e-01,-1.060029864311218262e+00,-2.469219446182250977e+00,3.779296875000000000e-01,-2.210150510072708130e-01,2.841782569885253906e+00,3.005371093750000000e-01,-1.824884772300720215e+00,1.605417132377624512e+00
7.167968750000000000e-01,-6.538895964622497559e-01,-7.940742373466491699e-01,1.299804687500000000e+00,-5.647144913673400879e-01,-5.670019984245300293e-01,2.836914062500000000e-01,-7.221900224685668945e-01,1.422214150428771973e+00
5.766601562500000000e-01,1.180700063705444336e+00,-3.000488042831420898e+00,2.103515625000000000e+00,1.238563179969787598e+00,-2.270581722259521484e+00,1.591796875000000000e+00,1.289468050003051758e+00,-2.163548946380615234e+00
9.980468750000000000e-01,8.294931054115295410e-02,-6.053993701934814453e-01,9.086914062500000000e-01,-2.746665775775909424e-01,-1.232565999031066895e+00,2.263183593750000000e-01,1.096469044685363770e+00,-6.716979742050170898e-01
9.443359375000000000e-01,2.408825874328613281e+00,-2.792281866073608398e+00,8.554687500000000000e-01,2.053773641586303711e+00,-2.175546169281005859e+00,8.750000000000000000e-01,2.289071321487426758e+00,-1.787155389785766602e+00
