3.833984375000000000e+00,-1.159642338752746582e+00,2.979608476161956787e-01,9.819335937500000000e-01,-8.126468658447265625e-01,2.959955334663391113e-01,1.905273437500000000e+00,-1.080355286598205566e+00,6.982122361660003662e-02
9.462890625000000000e-01,1.886410117149353027e+00,-2.703998088836669922e+00,9.501953125000000000e-01,1.864070534706115723e+00,-3.112506628036499023e+00,1.053710937500000000e+00,2.417798280715942383e+00,3.093756198883056641e+00
8.808593750000000000e-01,-3.764763474464416504e-01,2.326056241989135742e+00,7.172851562500000000e-01,-1.198461890220642090e+00,1.934231638908386230e+00,2.320312500000000000e+00,-7.373882532119750977e-01,2.320867300033569336e+00
7.358398437500000000e-01,7.690664529800415039e-01,5.308684110641479492e-01,3.361328125000000000e+00,9.574877023696899414e-01,3.741296231746673584e-01,2.876953125000000000e+00,8.783837556838989258e-01,1.875091195106506348e-01
2.779296875000000000e+00,-2.201178073883056641e+00,-8.614556193351745605e-01,7.045898437500000000e-01,-2.371105194091796875e+00,-1.313621163368225098e+00,1.674804687500000000e+00,-2.189275741577148438e+00,-1.075515270233154297e+00
1.695312500000000000e+00,-8.825953304767608643e-02,3.138968706130981445e+00,6.152343750000000000e-01,1.887875050306320190e-01,-2.707498788833618164e+00,1.030273437500000000e+00,-3.601794540882110596e-01,-2.866777181625366211e+00
6.020507812500000000e-01,2.133243799209594727e+00,-4.595784842967987061e-01,6.420898437500000000e-01,1.307229876518249512e+00,-1.465858697891235352e+00,4.616699218750000000e-01,1.748161315917968750e+00,2.322381734848022461e-01
1.423828125000000000e+00,1.258522272109985352e+00,-2.323794364929199219e+00,3.580078125000000000e+00,1.667043089866638184e+00,-2.268626451492309570e+00,6.757812500000000000e-01,1.517624497413635254e+00,-2.382878541946411133e+00
1.221679687500000000e+00,4.918363094329833984e-01,1.985127210617065430e+00,3.970703125000000000e+00,8.091677427291870117e-01,1.973885893821716309e+00,1.053710937500000000e+00,1.017364978790283203e+00,2.231620550155639648e+00
5.605468750000000000e-01,1.819208383560180664e+00,2.620142400264739990e-01,1.024414062500000000e+00,2.199347019195556641e+00,4.199442267417907715e-01,2.309570312500000000e-01,2.106509685516357422e+00,2.272434949874877930e+00
1.083984375000000000e+00,6.374095678329467773e-01,1.502089202404022217e-01,2.259765625000000000e+00,1.008209466934204102e+00,3.697421848773956299e-01,1.546875000000000000e+00,1.001800537109375000e+00,9.013316035270690918e-02
7.944335937500000000e-01,-1.040620088577270508e+00,-1.012148022651672363e+00,1.824218750000000000e+00,-9.056673049926757812e-01,-1.160283923149108887e+00,7.675781250000000000e+00,-1.073580145835876465e+00,-1.222496986389160156e+00
7.714843750000000000e-01,-9.549241662025451660e-01,-1.620467185974121094e+00,5.659179687500000000e-01,-6.927091479301452637e-01,-5.920158028602600098e-01,5.878906250000000000e-01,-7.820672988891601562e-01,-1.428565025329589844e+00
3.447265625000000000e+00,-8.767357468605041504e-01,1.984731435775756836e+00,2.415771484375000000e-01,-8.884548544883728027e-01,1.320159912109375000e+00,1.193359375000000000e+00,-1.273903608322143555e+00,1.519178748130798340e+00
2.451171875000000000e+00,-2.156682014465332031e+00,-2.202406883239746094e+00,3.471679687500000000e-01,-1.833307862281799316e+00,-2.959957122802734375e+00,8.945312500000000000e-01,-2.086916685104370117e+00,-2.680541753768920898e+00
1.633789062500000000e+00,-6.930753588676452637e-01,8.285468816757202148e-01,1.412353515625000000e-01,-1.922116756439208984e+00,1.684034347534179688e+00,1.243164062500000000e+00,-1.129062771797180176e+00,1.167621612548828125e+00
